contract_id,award_date,vendor_name,obligated_amount,agency_name,pop_state,source_file,fiscal_year
C-586379,2014-04-06,Universal Contractors,6326057,,,bench_norm_50000,2014
C-680995,2016-06-20,Acme Corp,5467032,,,bench_norm_50000,2016
C-880762,2013-12-12,Bajos LLC,5307412,,,bench_norm_50000,2014
C-344716,2011-12-28,Marina Holdings,9986797,,,bench_norm_50000,2012
C-445509,2018-01-24,Bajos LLC,151298,,,bench_norm_50000,2018
C-027082,2013-04-05,Marina Holdings,6181002,,,bench_norm_50000,2013
C-239652,2012-12-06,Global Supply,5968999,,,bench_norm_50000,2013
C-033246,2019-06-28,Tech Solutions,7778486,,,bench_norm_50000,2019
C-481018,2016-04-04,Construcciones PR,9434403,,,bench_norm_50000,2016
C-303955,2019-05-06,Construcciones PR,207946,,,bench_norm_50000,2019
C-799166,2013-09-15,Tech Solutions,8321504,,,bench_norm_50000,2013
C-739885,2019-03-29,Global Supply,6596372,,,bench_norm_50000,2019
C-267582,2013-04-21,Marina Holdings,5694030,,,bench_norm_50000,2013
C-892532,2019-06-10,Global Supply,4850970,,,bench_norm_50000,2019
C-998081,2010-03-23,Island Builders,5644870,,,bench_norm_50000,2010
C-987016,2017-03-10,Construcciones PR,2867900,,,bench_norm_50000,2017
C-952538,2019-11-23,Island Builders,1742788,,,bench_norm_50000,2020
C-234701,2019-04-25,Universal Contractors,3331536,,,bench_norm_50000,2019
C-182617,2010-02-10,Universal Contractors,3536442,,,bench_norm_50000,2010
C-418129,2017-08-20,Marina Holdings,8961280,,,bench_norm_50000,2017
C-274926,2013-12-15,Acme Corp,5388460,,,bench_norm_50000,2014
C-967079,2014-09-21,Tech Solutions,5247853,,,bench_norm_50000,2014
C-780953,2011-07-03,Construcciones PR,4776534,,,bench_norm_50000,2011
C-416455,2015-05-10,Island Builders,9658714,,,bench_norm_50000,2015
C-467307,2015-01-27,Global Supply,1416804,,,bench_norm_50000,2015
C-008655,2016-03-02,Global Supply,4090610,,,bench_norm_50000,2016
C-217644,2010-10-09,Tech Solutions,2670180,,,bench_norm_50000,2011
C-138789,2012-02-29,Marina Holdings,9628319,,,bench_norm_50000,2012
C-471132,2018-07-22,Marina Holdings,7245329,,,bench_norm_50000,2018
C-526686,2019-06-29,Marina Holdings,157899,,,bench_norm_50000,2019
C-009866,2015-01-05,Servicios Unidos,2070609,,,bench_norm_50000,2015
C-693001,2017-08-12,Global Supply,5302944,,,bench_norm_50000,2017
C-396628,2018-08-23,Global Supply,4783410,,,bench_norm_50000,2018
C-285683,2010-01-19,Universal Contractors,2911511,,,bench_norm_50000,2010
C-235354,2016-06-04,Universal Contractors,5452237,,,bench_norm_50000,2016
C-338644,2014-08-07,Acme Corp,2032644,,,bench_norm_50000,2014
C-098839,2012-09-27,Servicios Unidos,7740519,,,bench_norm_50000,2012
C-109686,2018-10-19,Island Builders,8370385,,,bench_norm_50000,2019
C-191258,2014-11-01,Island Builders,391366,,,bench_norm_50000,2015
C-173865,2010-01-19,Universal Contractors,4103506,,,bench_norm_50000,2010
C-015407,2013-03-19,Servicios Unidos,2830984,,,bench_norm_50000,2013
C-778190,2014-02-14,Tech Solutions,1076489,,,bench_norm_50000,2014
C-939225,2016-02-01,Universal Contractors,1302456,,,bench_norm_50000,2016
C-053728,2010-06-07,Marina Holdings,9176934,,,bench_norm_50000,2010
C-522699,2011-06-25,Servicios Unidos,8700964,,,bench_norm_50000,2011
C-035324,2013-05-25,Acme Corp,5373549,,,bench_norm_50000,2013
C-828994,2012-04-18,Construcciones PR,9882698,,,bench_norm_50000,2012
C-204839,2014-08-18,Island Builders,3848779,,,bench_norm_50000,2014
C-101165,2011-08-06,Bajos LLC,1551421,,,bench_norm_50000,2011
C-007441,2015-02-09,Marina Holdings,171263,,,bench_norm_50000,2015
C-920320,2010-07-07,Servicios Unidos,7661070,,,bench_norm_50000,2010
C-753194,2010-03-20,Tech Solutions,6612475,,,bench_norm_50000,2010
C-079836,2014-01-08,Servicios Unidos,8956367,,,bench_norm_50000,2014
C-924046,2010-10-25,Bajos LLC,8072548,,,bench_norm_50000,2011
C-029374,2019-04-14,Acme Corp,1069570,,,bench_norm_50000,2019
C-179731,2015-05-15,Island Builders,1588133,,,bench_norm_50000,2015
C-271522,2011-04-11,Tech Solutions,8758446,,,bench_norm_50000,2011
C-958580,2011-04-03,Island Builders,6431793,,,bench_norm_50000,2011
C-641424,2015-02-24,Construcciones PR,3656830,,,bench_norm_50000,2015
C-127499,2019-08-25,Bajos LLC,7555538,,,bench_norm_50000,2019
C-979060,2019-10-29,Servicios Unidos,7751924,,,bench_norm_50000,2020
C-825918,2014-08-27,Acme Corp,1288416,,,bench_norm_50000,2014
C-191942,2015-03-27,Tech Solutions,9978338,,,bench_norm_50000,2015
C-886058,2017-09-09,Universal Contractors,2849755,,,bench_norm_50000,2017
C-306069,2017-04-01,Island Builders,8150132,,,bench_norm_50000,2017
C-062843,2017-08-12,Bajos LLC,8113812,,,bench_norm_50000,2017
C-659305,2013-08-21,Global Supply,9906153,,,bench_norm_50000,2013
C-259439,2014-05-21,Construcciones PR,1796773,,,bench_norm_50000,2014
C-945349,2019-11-17,Universal Contractors,1642729,,,bench_norm_50000,2020
C-561000,2015-11-19,Global Supply,436055,,,bench_norm_50000,2016
C-970652,2014-09-27,Bajos LLC,4097766,,,bench_norm_50000,2014
C-990416,2018-11-15,Servicios Unidos,4221946,,,bench_norm_50000,2019
C-227626,2019-09-20,Acme Corp,6337363,,,bench_norm_50000,2019
C-521425,2017-10-22,Island Builders,9050545,,,bench_norm_50000,2018
C-223366,2011-11-11,Marina Holdings,1616713,,,bench_norm_50000,2012
C-608672,2010-07-08,Bajos LLC,9551440,,,bench_norm_50000,2010
C-211424,2011-05-19,Servicios Unidos,9854787,,,bench_norm_50000,2011
C-153330,2015-04-20,Acme Corp,2856809,,,bench_norm_50000,2015
C-967254,2019-09-22,Servicios Unidos,1120950,,,bench_norm_50000,2019
C-847332,2019-09-02,Bajos LLC,4148722,,,bench_norm_50000,2019
C-451916,2018-07-05,Bajos LLC,4468097,,,bench_norm_50000,2018
C-338029,2011-09-14,Global Supply,9964504,,,bench_norm_50000,2011
C-178931,2012-11-21,Tech Solutions,5552066,,,bench_norm_50000,2013
C-112994,2018-12-01,Global Supply,8023508,,,bench_norm_50000,2019
C-673292,2014-12-15,Servicios Unidos,6262177,,,bench_norm_50000,2015
C-126626,2018-02-18,Island Builders,5183560,,,bench_norm_50000,2018
C-459585,2012-03-19,Marina Holdings,3585357,,,bench_norm_50000,2012
C-467359,2010-12-30,Tech Solutions,1317246,,,bench_norm_50000,2011
C-762614,2010-07-30,Island Builders,4910419,,,bench_norm_50000,2010
C-971972,2011-01-05,Global Supply,1950532,,,bench_norm_50000,2011
C-439518,2017-12-28,Acme Corp,5351077,,,bench_norm_50000,2018
C-336607,2017-09-26,Universal Contractors,1030453,,,bench_norm_50000,2017
C-564519,2010-08-11,Island Builders,327438,,,bench_norm_50000,2010
C-393194,2011-08-29,Servicios Unidos,6488055,,,bench_norm_50000,2011
C-534190,2018-09-26,Acme Corp,7368789,,,bench_norm_50000,2018
C-651469,2017-11-19,Marina Holdings,762060,,,bench_norm_50000,2018
C-629832,2013-04-23,Marina Holdings,1093201,,,bench_norm_50000,2013
C-135607,2017-12-30,Bajos LLC,7185299,,,bench_norm_50000,2018
C-356708,2012-04-21,Acme Corp,755535,,,bench_norm_50000,2012
C-626484,2010-07-14,Global Supply,8275516,,,bench_norm_50000,2010
C-986674,2016-09-25,Universal Contractors,5053088,,,bench_norm_50000,2016
C-248486,2017-10-28,Island Builders,3141378,,,bench_norm_50000,2018
C-411288,2011-11-19,Acme Corp,6908702,,,bench_norm_50000,2012
C-963478,2017-04-02,Universal Contractors,5789156,,,bench_norm_50000,2017
C-903623,2010-11-09,Universal Contractors,1333735,,,bench_norm_50000,2011
C-717175,2011-05-19,Bajos LLC,1996470,,,bench_norm_50000,2011
C-449703,2018-08-04,Servicios Unidos,8040424,,,bench_norm_50000,2018
C-308914,2018-11-29,Acme Corp,6584212,,,bench_norm_50000,2019
C-727988,2011-08-09,Global Supply,3490325,,,bench_norm_50000,2011
C-363503,2011-09-13,Marina Holdings,4688077,,,bench_norm_50000,2011
C-969774,2013-05-23,Tech Solutions,8800138,,,bench_norm_50000,2013
C-294776,2013-02-12,Tech Solutions,4971363,,,bench_norm_50000,2013
C-018209,2018-10-27,Acme Corp,5507135,,,bench_norm_50000,2019
C-836262,2013-10-28,Global Supply,9339367,,,bench_norm_50000,2014
C-725856,2010-02-09,Construcciones PR,1076456,,,bench_norm_50000,2010
C-651108,2010-02-13,Servicios Unidos,4377797,,,bench_norm_50000,2010
C-893274,2012-03-19,Island Builders,2335236,,,bench_norm_50000,2012
C-978531,2010-08-29,Universal Contractors,4550521,,,bench_norm_50000,2010
C-493077,2012-06-15,Bajos LLC,9343767,,,bench_norm_50000,2012
C-331101,2018-12-26,Island Builders,4698658,,,bench_norm_50000,2019
C-059429,2016-06-24,Global Supply,1197345,,,bench_norm_50000,2016
C-420843,2011-01-13,Marina Holdings,4865660,,,bench_norm_50000,2011
C-891743,2016-10-15,Acme Corp,413402,,,bench_norm_50000,2017
C-138950,2014-06-28,Global Supply,4271581,,,bench_norm_50000,2014
C-839480,2016-09-24,Universal Contractors,8475434,,,bench_norm_50000,2016
C-119637,2011-05-26,Global Supply,4663628,,,bench_norm_50000,2011
C-681900,2011-02-18,Global Supply,9426458,,,bench_norm_50000,2011
C-982983,2018-01-14,Island Builders,9535910,,,bench_norm_50000,2018
C-858212,2010-12-03,Bajos LLC,5043098,,,bench_norm_50000,2011
C-501975,2010-02-22,Construcciones PR,4284188,,,bench_norm_50000,2010
C-012764,2016-01-08,Marina Holdings,81692,,,bench_norm_50000,2016
C-689542,2012-02-06,Acme Corp,8240437,,,bench_norm_50000,2012
C-805903,2015-11-04,Servicios Unidos,8625150,,,bench_norm_50000,2016
C-267622,2016-03-23,Tech Solutions,6624763,,,bench_norm_50000,2016
C-144462,2010-06-15,Marina Holdings,7330981,,,bench_norm_50000,2010
C-362628,2015-08-15,Tech Solutions,5567082,,,bench_norm_50000,2015
C-308207,2018-11-22,Tech Solutions,1020262,,,bench_norm_50000,2019
C-693979,2011-03-24,Marina Holdings,4795213,,,bench_norm_50000,2011
C-295792,2011-04-21,Construcciones PR,7337220,,,bench_norm_50000,2011
C-229571,2019-07-31,Universal Contractors,7806667,,,bench_norm_50000,2019
C-737097,2011-09-29,Universal Contractors,5746389,,,bench_norm_50000,2011
C-129064,2014-02-28,Construcciones PR,3975401,,,bench_norm_50000,2014
C-413415,2012-08-10,Acme Corp,8916626,,,bench_norm_50000,2012
C-273367,2015-03-06,Construcciones PR,2752723,,,bench_norm_50000,2015
C-772780,2015-02-15,Acme Corp,110786,,,bench_norm_50000,2015
C-090764,2015-04-22,Universal Contractors,7148007,,,bench_norm_50000,2015
C-240939,2017-01-30,Tech Solutions,2620645,,,bench_norm_50000,2017
C-072906,2015-09-15,Marina Holdings,4782182,,,bench_norm_50000,2015
C-586728,2017-05-01,Construcciones PR,3668576,,,bench_norm_50000,2017
C-985883,2014-04-18,Construcciones PR,9675942,,,bench_norm_50000,2014
C-003407,2013-03-04,Island Builders,5268908,,,bench_norm_50000,2013
C-931047,2014-08-27,Acme Corp,3894743,,,bench_norm_50000,2014
C-292553,2012-09-13,Global Supply,4698297,,,bench_norm_50000,2012
C-498390,2019-06-27,Acme Corp,3302515,,,bench_norm_50000,2019
C-904468,2016-11-04,Global Supply,1716568,,,bench_norm_50000,2017
C-745718,2013-05-17,Island Builders,6505701,,,bench_norm_50000,2013
C-698341,2010-03-01,Global Supply,3391882,,,bench_norm_50000,2010
C-954604,2013-07-08,Construcciones PR,5252353,,,bench_norm_50000,2013
C-814334,2016-07-09,Universal Contractors,7114633,,,bench_norm_50000,2016
C-291088,2012-06-04,Island Builders,8912044,,,bench_norm_50000,2012
C-636641,2010-10-31,Construcciones PR,6015575,,,bench_norm_50000,2011
C-469027,2017-12-01,Construcciones PR,9627167,,,bench_norm_50000,2018
C-223273,2017-08-12,Marina Holdings,3081201,,,bench_norm_50000,2017
C-122518,2011-08-28,Universal Contractors,2407440,,,bench_norm_50000,2011
C-899296,2013-12-14,Acme Corp,4876645,,,bench_norm_50000,2014
C-125094,2014-10-03,Acme Corp,9064719,,,bench_norm_50000,2015
C-434767,2014-04-30,Island Builders,3976556,,,bench_norm_50000,2014
C-097548,2018-05-28,Tech Solutions,8225053,,,bench_norm_50000,2018
C-050851,2016-02-23,Global Supply,9677861,,,bench_norm_50000,2016
C-186626,2013-06-22,Acme Corp,721983,,,bench_norm_50000,2013
C-357693,2017-12-18,Bajos LLC,9042374,,,bench_norm_50000,2018
C-253979,2013-07-21,Acme Corp,8523466,,,bench_norm_50000,2013
C-450195,2011-09-20,Tech Solutions,1067348,,,bench_norm_50000,2011
C-681424,2017-03-24,Marina Holdings,3608183,,,bench_norm_50000,2017
C-433268,2014-07-15,Bajos LLC,5210637,,,bench_norm_50000,2014
C-964375,2019-04-11,Island Builders,4930836,,,bench_norm_50000,2019
C-052490,2015-02-16,Servicios Unidos,4353392,,,bench_norm_50000,2015
C-484402,2012-10-21,Tech Solutions,2424277,,,bench_norm_50000,2013
C-152597,2016-03-06,Universal Contractors,2457589,,,bench_norm_50000,2016
C-142983,2011-10-26,Tech Solutions,1405011,,,bench_norm_50000,2012
C-959918,2017-12-20,Marina Holdings,1216143,,,bench_norm_50000,2018
C-914749,2018-11-07,Tech Solutions,6775171,,,bench_norm_50000,2019
C-769424,2014-11-01,Construcciones PR,3974098,,,bench_norm_50000,2015
C-628868,2011-02-04,Island Builders,3740958,,,bench_norm_50000,2011
C-143766,2017-11-25,Global Supply,3449986,,,bench_norm_50000,2018
C-326604,2015-01-21,Bajos LLC,9992032,,,bench_norm_50000,2015
C-613319,2010-08-02,Construcciones PR,9147101,,,bench_norm_50000,2010
C-632595,2018-06-04,Tech Solutions,6475113,,,bench_norm_50000,2018
C-572948,2018-12-16,Island Builders,1072282,,,bench_norm_50000,2019
C-722592,2019-02-25,Acme Corp,1324315,,,bench_norm_50000,2019
C-792242,2013-10-31,Marina Holdings,5570639,,,bench_norm_50000,2014
C-212927,2019-07-12,Universal Contractors,8033087,,,bench_norm_50000,2019
C-436360,2014-11-14,Global Supply,8983373,,,bench_norm_50000,2015
C-606591,2011-05-31,Tech Solutions,7341449,,,bench_norm_50000,2011
C-096933,2013-02-12,Island Builders,6645496,,,bench_norm_50000,2013
C-939490,2014-03-04,Bajos LLC,5330604,,,bench_norm_50000,2014
C-233804,2010-12-25,Marina Holdings,6489027,,,bench_norm_50000,2011
C-384802,2019-10-17,Tech Solutions,3584232,,,bench_norm_50000,2020
C-755222,2017-08-14,Tech Solutions,119457,,,bench_norm_50000,2017
C-311293,2014-02-08,Construcciones PR,3356123,,,bench_norm_50000,2014
C-336931,2013-09-15,Bajos LLC,2252089,,,bench_norm_50000,2013
C-829674,2016-01-28,Bajos LLC,6767655,,,bench_norm_50000,2016
C-428220,2011-08-31,Construcciones PR,5264121,,,bench_norm_50000,2011
C-642248,2013-11-19,Island Builders,8725946,,,bench_norm_50000,2014
C-659350,2013-09-21,Island Builders,1193075,,,bench_norm_50000,2013
C-063793,2013-12-06,Bajos LLC,2495011,,,bench_norm_50000,2014
C-127456,2019-08-01,Construcciones PR,5915238,,,bench_norm_50000,2019
C-045773,2019-02-17,Acme Corp,3367806,,,bench_norm_50000,2019
C-498553,2018-05-15,Global Supply,28427,,,bench_norm_50000,2018
C-114953,2018-06-04,Island Builders,1107218,,,bench_norm_50000,2018
C-243562,2013-02-20,Island Builders,3030499,,,bench_norm_50000,2013
C-249129,2015-12-28,Acme Corp,2945687,,,bench_norm_50000,2016
C-343210,2016-06-06,Tech Solutions,9496169,,,bench_norm_50000,2016
C-143124,2017-11-24,Servicios Unidos,860144,,,bench_norm_50000,2018
C-774161,2012-07-22,Tech Solutions,4520306,,,bench_norm_50000,2012
C-571714,2018-12-01,Global Supply,9042513,,,bench_norm_50000,2019
C-001174,2014-02-28,Universal Contractors,2090749,,,bench_norm_50000,2014
C-732197,2018-12-08,Servicios Unidos,1255337,,,bench_norm_50000,2019
C-229800,2010-06-15,Marina Holdings,5097839,,,bench_norm_50000,2010
C-804399,2016-12-07,Universal Contractors,9498867,,,bench_norm_50000,2017
C-219193,2012-02-29,Bajos LLC,5402375,,,bench_norm_50000,2012
C-252983,2011-02-01,Marina Holdings,8155528,,,bench_norm_50000,2011
C-127786,2015-10-02,Acme Corp,6799537,,,bench_norm_50000,2016
C-571810,2011-02-17,Island Builders,4681663,,,bench_norm_50000,2011
C-815315,2016-10-10,Universal Contractors,3093728,,,bench_norm_50000,2017
C-915809,2019-03-02,Universal Contractors,8347164,,,bench_norm_50000,2019
C-253138,2010-10-13,Servicios Unidos,7338208,,,bench_norm_50000,2011
C-856978,2010-12-21,Tech Solutions,1513331,,,bench_norm_50000,2011
C-969828,2012-03-02,Global Supply,3277044,,,bench_norm_50000,2012
C-245187,2011-01-28,Construcciones PR,2459440,,,bench_norm_50000,2011
C-168767,2017-10-29,Servicios Unidos,8315734,,,bench_norm_50000,2018
C-127801,2010-06-28,Universal Contractors,1167493,,,bench_norm_50000,2010
C-034234,2014-01-13,Global Supply,9825144,,,bench_norm_50000,2014
C-600249,2015-05-21,Island Builders,169560,,,bench_norm_50000,2015
C-104732,2010-08-16,Bajos LLC,1403708,,,bench_norm_50000,2010
C-969902,2010-04-28,Construcciones PR,8889393,,,bench_norm_50000,2010
C-559887,2015-04-18,Acme Corp,3691976,,,bench_norm_50000,2015
C-287083,2015-01-26,Universal Contractors,1935081,,,bench_norm_50000,2015
C-369224,2015-04-26,Bajos LLC,3923730,,,bench_norm_50000,2015
C-379238,2014-01-29,Island Builders,2968547,,,bench_norm_50000,2014
C-197541,2018-03-14,Acme Corp,6323360,,,bench_norm_50000,2018
C-097595,2016-05-22,Construcciones PR,1938132,,,bench_norm_50000,2016
C-316949,2018-11-28,Tech Solutions,650780,,,bench_norm_50000,2019
C-195767,2015-11-04,Island Builders,8736395,,,bench_norm_50000,2016
C-405616,2019-10-28,Servicios Unidos,5501980,,,bench_norm_50000,2020
C-070328,2015-04-19,Global Supply,9002568,,,bench_norm_50000,2015
C-581671,2014-12-06,Island Builders,2179361,,,bench_norm_50000,2015
C-175063,2010-03-20,Global Supply,1422059,,,bench_norm_50000,2010
C-703587,2019-09-03,Global Supply,9930379,,,bench_norm_50000,2019
C-237331,2014-05-24,Global Supply,9769430,,,bench_norm_50000,2014
C-320326,2015-02-17,Construcciones PR,1495184,,,bench_norm_50000,2015
C-298112,2017-12-17,Global Supply,9772004,,,bench_norm_50000,2018
C-360259,2015-06-07,Universal Contractors,4860356,,,bench_norm_50000,2015
C-427922,2012-01-09,Universal Contractors,6128594,,,bench_norm_50000,2012
C-669569,2016-03-05,Universal Contractors,2817130,,,bench_norm_50000,2016
C-208488,2010-05-14,Acme Corp,2990779,,,bench_norm_50000,2010
C-385635,2011-10-03,Acme Corp,3830038,,,bench_norm_50000,2012
C-351418,2017-12-27,Tech Solutions,3973046,,,bench_norm_50000,2018
C-688055,2017-03-16,Acme Corp,4895567,,,bench_norm_50000,2017
C-218606,2014-03-08,Island Builders,531515,,,bench_norm_50000,2014
C-253569,2013-12-27,Tech Solutions,3874499,,,bench_norm_50000,2014
C-572262,2016-09-25,Construcciones PR,9654278,,,bench_norm_50000,2016
C-637615,2015-05-15,Servicios Unidos,9219377,,,bench_norm_50000,2015
C-978033,2013-11-27,Marina Holdings,7575182,,,bench_norm_50000,2014
C-546950,2013-08-06,Global Supply,9927320,,,bench_norm_50000,2013
C-700980,2011-07-10,Servicios Unidos,6159153,,,bench_norm_50000,2011
C-069969,2019-10-19,Island Builders,2549730,,,bench_norm_50000,2020
C-918032,2010-07-14,Tech Solutions,1596450,,,bench_norm_50000,2010
C-544226,2011-11-23,Servicios Unidos,9202842,,,bench_norm_50000,2012
C-461785,2012-04-12,Acme Corp,6034288,,,bench_norm_50000,2012
C-817450,2017-10-21,Construcciones PR,2355592,,,bench_norm_50000,2018
C-240263,2010-12-26,Universal Contractors,2487676,,,bench_norm_50000,2011
C-076965,2017-09-09,Universal Contractors,5510864,,,bench_norm_50000,2017
C-142285,2011-09-11,Island Builders,5664393,,,bench_norm_50000,2011
C-118568,2018-04-16,Servicios Unidos,6074606,,,bench_norm_50000,2018
C-434916,2018-08-14,Tech Solutions,757831,,,bench_norm_50000,2018
C-855959,2012-12-04,Construcciones PR,1566680,,,bench_norm_50000,2013
C-528631,2014-03-20,Acme Corp,4817107,,,bench_norm_50000,2014
C-122561,2018-12-20,Global Supply,8111722,,,bench_norm_50000,2019
C-324186,2013-01-21,Island Builders,3981219,,,bench_norm_50000,2013
C-637254,2014-04-23,Marina Holdings,7139266,,,bench_norm_50000,2014
C-459640,2018-11-07,Acme Corp,7177270,,,bench_norm_50000,2019
C-803752,2017-03-26,Global Supply,1788278,,,bench_norm_50000,2017
C-741755,2014-04-10,Bajos LLC,3859113,,,bench_norm_50000,2014
C-466389,2016-08-28,Bajos LLC,5937665,,,bench_norm_50000,2016
C-118551,2012-12-05,Bajos LLC,6697455,,,bench_norm_50000,2013
C-806230,2014-08-18,Universal Contractors,4642811,,,bench_norm_50000,2014
C-010809,2010-05-15,Acme Corp,3981529,,,bench_norm_50000,2010
C-497392,2017-12-22,Tech Solutions,256125,,,bench_norm_50000,2018
C-121783,2010-01-14,Construcciones PR,1899051,,,bench_norm_50000,2010
C-803497,2012-04-23,Universal Contractors,2808368,,,bench_norm_50000,2012
C-231257,2019-08-11,Global Supply,6780483,,,bench_norm_50000,2019
C-497340,2013-03-12,Servicios Unidos,3789034,,,bench_norm_50000,2013
C-841254,2013-10-18,Island Builders,158996,,,bench_norm_50000,2014
C-795527,2012-07-11,Construcciones PR,2148087,,,bench_norm_50000,2012
C-787978,2014-08-08,Universal Contractors,2660459,,,bench_norm_50000,2014
C-881840,2011-01-11,Island Builders,8043088,,,bench_norm_50000,2011
C-240698,2013-08-24,Island Builders,434147,,,bench_norm_50000,2013
C-965829,2016-02-15,Construcciones PR,8691235,,,bench_norm_50000,2016
C-038900,2016-10-12,Marina Holdings,8929887,,,bench_norm_50000,2017
C-379989,2011-05-25,Bajos LLC,94211,,,bench_norm_50000,2011
C-204417,2015-03-05,Tech Solutions,230433,,,bench_norm_50000,2015
C-832530,2010-06-27,Acme Corp,1197698,,,bench_norm_50000,2010
C-181399,2011-08-03,Universal Contractors,5772170,,,bench_norm_50000,2011
C-166286,2018-02-15,Acme Corp,6698546,,,bench_norm_50000,2018
C-234433,2010-03-04,Global Supply,9449044,,,bench_norm_50000,2010
C-114734,2016-10-31,Acme Corp,2493544,,,bench_norm_50000,2017
C-373768,2012-02-07,Servicios Unidos,6985291,,,bench_norm_50000,2012
C-798077,2018-11-25,Construcciones PR,9684646,,,bench_norm_50000,2019
C-732295,2017-06-22,Tech Solutions,1922088,,,bench_norm_50000,2017
C-980476,2018-01-23,Global Supply,1141822,,,bench_norm_50000,2018
C-676404,2015-09-19,Tech Solutions,9209719,,,bench_norm_50000,2015
C-575117,2016-02-01,Marina Holdings,4286624,,,bench_norm_50000,2016
C-404928,2017-11-02,Servicios Unidos,2945319,,,bench_norm_50000,2018
C-429358,2015-01-19,Construcciones PR,2445956,,,bench_norm_50000,2015
C-680684,2017-07-13,Tech Solutions,7347298,,,bench_norm_50000,2017
C-167655,2017-09-01,Tech Solutions,5601264,,,bench_norm_50000,2017
C-515223,2019-07-31,Servicios Unidos,4365247,,,bench_norm_50000,2019
C-308382,2011-08-04,Marina Holdings,4091361,,,bench_norm_50000,2011
C-641078,2010-02-28,Acme Corp,5195207,,,bench_norm_50000,2010
C-760460,2015-03-02,Island Builders,2013221,,,bench_norm_50000,2015
C-128739,2016-08-30,Construcciones PR,7814283,,,bench_norm_50000,2016
C-509409,2014-01-18,Island Builders,1867562,,,bench_norm_50000,2014
C-383161,2016-04-06,Tech Solutions,8271600,,,bench_norm_50000,2016
C-010279,2019-10-09,Marina Holdings,4545105,,,bench_norm_50000,2020
C-473886,2014-01-05,Tech Solutions,3509842,,,bench_norm_50000,2014
C-451211,2012-04-25,Acme Corp,1694555,,,bench_norm_50000,2012
C-764918,2011-01-13,Island Builders,247387,,,bench_norm_50000,2011
C-618771,2011-11-07,Tech Solutions,1068068,,,bench_norm_50000,2012
C-169086,2011-03-21,Servicios Unidos,2454878,,,bench_norm_50000,2011
C-777582,2018-01-02,Global Supply,9273966,,,bench_norm_50000,2018
C-881999,2018-09-25,Universal Contractors,8068259,,,bench_norm_50000,2018
C-144250,2019-03-12,Global Supply,7127272,,,bench_norm_50000,2019
C-120011,2013-08-05,Construcciones PR,6628670,,,bench_norm_50000,2013
C-037626,2016-08-31,Marina Holdings,1140454,,,bench_norm_50000,2016
C-312424,2013-07-20,Island Builders,6758872,,,bench_norm_50000,2013
C-465940,2010-09-12,Universal Contractors,2888675,,,bench_norm_50000,2010
C-888686,2015-02-01,Tech Solutions,2716388,,,bench_norm_50000,2015
C-019691,2011-04-22,Island Builders,4911764,,,bench_norm_50000,2011
C-277451,2019-11-10,Island Builders,1612675,,,bench_norm_50000,2020
C-200977,2012-07-29,Bajos LLC,3975212,,,bench_norm_50000,2012
C-683305,2017-04-13,Construcciones PR,132447,,,bench_norm_50000,2017
C-736272,2014-05-04,Bajos LLC,6243354,,,bench_norm_50000,2014
C-164017,2012-12-19,Global Supply,5678704,,,bench_norm_50000,2013
C-868279,2018-12-02,Bajos LLC,9450468,,,bench_norm_50000,2019
C-668167,2015-04-25,Island Builders,3251975,,,bench_norm_50000,2015
C-226040,2019-11-01,Island Builders,8540389,,,bench_norm_50000,2020
C-021108,2011-06-02,Servicios Unidos,4759384,,,bench_norm_50000,2011
C-692906,2011-10-19,Bajos LLC,6149609,,,bench_norm_50000,2012
C-376021,2015-10-09,Acme Corp,4230922,,,bench_norm_50000,2016
C-974020,2016-09-26,Tech Solutions,4339157,,,bench_norm_50000,2016
C-929887,2011-07-02,Acme Corp,2550886,,,bench_norm_50000,2011
C-180960,2012-11-02,Servicios Unidos,8679659,,,bench_norm_50000,2013
C-066103,2013-06-27,Island Builders,6939663,,,bench_norm_50000,2013
C-831323,2019-02-02,Construcciones PR,3163852,,,bench_norm_50000,2019
C-921018,2012-09-26,Servicios Unidos,3891948,,,bench_norm_50000,2012
C-038424,2014-01-28,Bajos LLC,8323903,,,bench_norm_50000,2014
C-247497,2013-12-04,Bajos LLC,1587135,,,bench_norm_50000,2014
C-072646,2012-11-27,Bajos LLC,7985126,,,bench_norm_50000,2013
C-119338,2019-08-26,Servicios Unidos,8934552,,,bench_norm_50000,2019
C-056860,2014-07-17,Bajos LLC,9053239,,,bench_norm_50000,2014
C-342269,2010-02-15,Servicios Unidos,9214808,,,bench_norm_50000,2010
C-172451,2015-04-25,Global Supply,3217289,,,bench_norm_50000,2015
C-606389,2011-01-15,Island Builders,5885132,,,bench_norm_50000,2011
C-179054,2015-06-24,Tech Solutions,1032148,,,bench_norm_50000,2015
C-806776,2013-01-07,Servicios Unidos,5916073,,,bench_norm_50000,2013
C-089930,2010-03-10,Acme Corp,1056183,,,bench_norm_50000,2010
C-592845,2018-11-29,Island Builders,4810568,,,bench_norm_50000,2019
C-257993,2013-04-07,Island Builders,7353725,,,bench_norm_50000,2013
C-203399,2014-03-13,Universal Contractors,9931223,,,bench_norm_50000,2014
C-418286,2011-02-22,Construcciones PR,2898141,,,bench_norm_50000,2011
C-378391,2018-04-21,Island Builders,4497557,,,bench_norm_50000,2018
C-057628,2010-12-31,Acme Corp,7394796,,,bench_norm_50000,2011
