contract_id,award_date,vendor_name,obligated_amount,agency_name,pop_state,source_file,fiscal_year
C-805718,2011-04-26,Global Supply,9994540,,,bench_norm_10000,2011
C-293982,2017-07-22,Tech Solutions,5218136,,,bench_norm_10000,2017
C-744211,2013-03-24,Universal Contractors,4093410,,,bench_norm_10000,2013
C-429580,2018-02-25,Universal Contractors,9898762,,,bench_norm_10000,2018
C-371527,2010-03-22,Global Supply,2548115,,,bench_norm_10000,2010
C-612238,2013-12-02,Global Supply,3347293,,,bench_norm_10000,2014
C-433539,2014-12-09,Bajos LLC,4286844,,,bench_norm_10000,2015
C-271713,2010-02-21,Bajos LLC,4821022,,,bench_norm_10000,2010
C-889305,2011-05-08,Island Builders,9350702,,,bench_norm_10000,2011
C-692186,2016-06-15,Universal Contractors,8160313,,,bench_norm_10000,2016
C-110320,2017-08-15,Bajos LLC,3541348,,,bench_norm_10000,2017
C-084020,2014-07-20,Bajos LLC,9959490,,,bench_norm_10000,2014
C-197006,2010-12-30,Tech Solutions,9930656,,,bench_norm_10000,2011
C-376932,2018-02-18,Construcciones PR,9335252,,,bench_norm_10000,2018
C-551849,2019-05-03,Global Supply,5446083,,,bench_norm_10000,2019
C-851737,2010-06-24,Island Builders,7570002,,,bench_norm_10000,2010
C-742327,2013-05-16,Marina Holdings,4497362,,,bench_norm_10000,2013
C-874852,2019-11-14,Servicios Unidos,1000481,,,bench_norm_10000,2020
C-935750,2018-01-07,Servicios Unidos,2786141,,,bench_norm_10000,2018
C-189835,2015-06-23,Island Builders,3510948,,,bench_norm_10000,2015
C-926443,2019-07-26,Island Builders,3690627,,,bench_norm_10000,2019
C-673377,2019-05-09,Construcciones PR,9516495,,,bench_norm_10000,2019
C-638650,2019-09-09,Bajos LLC,534434,,,bench_norm_10000,2019
C-521470,2015-09-12,Servicios Unidos,3912487,,,bench_norm_10000,2015
C-380489,2013-05-22,Acme Corp,5672008,,,bench_norm_10000,2013
C-570644,2011-03-15,Construcciones PR,2521617,,,bench_norm_10000,2011
C-847097,2014-03-24,Acme Corp,1048909,,,bench_norm_10000,2014
C-794656,2013-01-21,Marina Holdings,4212308,,,bench_norm_10000,2013
C-614010,2017-05-09,Tech Solutions,1609855,,,bench_norm_10000,2017
C-130727,2010-11-12,Bajos LLC,4865420,,,bench_norm_10000,2011
C-091962,2017-03-06,Island Builders,4251240,,,bench_norm_10000,2017
C-291319,2014-06-24,Construcciones PR,315890,,,bench_norm_10000,2014
C-241890,2016-02-21,Universal Contractors,82547,,,bench_norm_10000,2016
C-645076,2011-03-22,Marina Holdings,8230475,,,bench_norm_10000,2011
C-723906,2013-03-28,Bajos LLC,1996112,,,bench_norm_10000,2013
C-050118,2018-04-17,Universal Contractors,5946284,,,bench_norm_10000,2018
C-325850,2014-09-28,Island Builders,942080,,,bench_norm_10000,2014
C-876183,2015-09-23,Construcciones PR,4526708,,,bench_norm_10000,2015
C-907258,2019-02-20,Acme Corp,4533694,,,bench_norm_10000,2019
C-085292,2016-03-13,Acme Corp,8148810,,,bench_norm_10000,2016
C-688885,2016-02-11,Bajos LLC,9415370,,,bench_norm_10000,2016
C-855108,2015-09-20,Global Supply,1963014,,,bench_norm_10000,2015
C-127658,2012-03-19,Acme Corp,7993470,,,bench_norm_10000,2012
C-246638,2011-02-03,Bajos LLC,434872,,,bench_norm_10000,2011
C-013714,2018-12-24,Bajos LLC,7549657,,,bench_norm_10000,2019
C-514067,2017-12-02,Tech Solutions,6906781,,,bench_norm_10000,2018
C-473071,2010-12-19,Bajos LLC,6444432,,,bench_norm_10000,2011
C-502992,2014-06-15,Universal Contractors,3570535,,,bench_norm_10000,2014
C-297746,2012-06-19,Construcciones PR,8286165,,,bench_norm_10000,2012
C-889148,2013-11-03,Universal Contractors,789697,,,bench_norm_10000,2014
C-345345,2010-05-11,Construcciones PR,1732855,,,bench_norm_10000,2010
C-077490,2019-06-04,Marina Holdings,6237909,,,bench_norm_10000,2019
C-605674,2018-03-31,Universal Contractors,4214671,,,bench_norm_10000,2018
C-236951,2015-05-13,Global Supply,5978656,,,bench_norm_10000,2015
C-821644,2011-01-07,Acme Corp,8081895,,,bench_norm_10000,2011
C-131634,2018-08-27,Bajos LLC,9921062,,,bench_norm_10000,2018
C-127305,2014-04-18,Tech Solutions,869623,,,bench_norm_10000,2014
C-170550,2010-05-06,Tech Solutions,9342900,,,bench_norm_10000,2010
C-792152,2017-10-04,Global Supply,9687853,,,bench_norm_10000,2018
C-772716,2018-04-28,Island Builders,2802008,,,bench_norm_10000,2018
C-290082,2014-11-18,Construcciones PR,1122838,,,bench_norm_10000,2015
C-257989,2013-02-05,Universal Contractors,7591832,,,bench_norm_10000,2013
C-492229,2019-10-18,Bajos LLC,7586647,,,bench_norm_10000,2020
C-202575,2010-05-06,Acme Corp,8297510,,,bench_norm_10000,2010
C-733607,2013-04-12,Marina Holdings,1844674,,,bench_norm_10000,2013
C-854939,2019-02-17,Global Supply,7907431,,,bench_norm_10000,2019
C-945871,2011-05-31,Bajos LLC,5195068,,,bench_norm_10000,2011
C-717443,2017-12-01,Tech Solutions,9564776,,,bench_norm_10000,2018
C-824719,2011-01-28,Island Builders,4762603,,,bench_norm_10000,2011
C-384869,2019-08-15,Island Builders,941425,,,bench_norm_10000,2019
C-840719,2012-03-15,Bajos LLC,3705427,,,bench_norm_10000,2012
C-541900,2011-12-29,Universal Contractors,8980851,,,bench_norm_10000,2012
C-601320,2012-12-30,Construcciones PR,9431630,,,bench_norm_10000,2013
C-242718,2013-03-30,Tech Solutions,3615868,,,bench_norm_10000,2013
C-765357,2010-02-20,Marina Holdings,8617915,,,bench_norm_10000,2010
C-399923,2018-10-18,Acme Corp,7949322,,,bench_norm_10000,2019
C-459142,2019-12-09,Acme Corp,1331456,,,bench_norm_10000,2020
C-174984,2013-07-11,Construcciones PR,3725002,,,bench_norm_10000,2013
C-370451,2014-09-17,Servicios Unidos,8354577,,,bench_norm_10000,2014
C-992542,2015-04-09,Acme Corp,3390944,,,bench_norm_10000,2015
C-370646,2017-07-02,Universal Contractors,3531725,,,bench_norm_10000,2017
C-163449,2017-12-04,Universal Contractors,7793728,,,bench_norm_10000,2018
C-745046,2015-08-03,Construcciones PR,6513211,,,bench_norm_10000,2015
C-066559,2010-08-25,Acme Corp,7451885,,,bench_norm_10000,2010
C-245667,2011-03-04,Construcciones PR,7856351,,,bench_norm_10000,2011
C-385838,2019-04-27,Island Builders,3052810,,,bench_norm_10000,2019
C-918487,2017-03-17,Construcciones PR,947941,,,bench_norm_10000,2017
C-629517,2013-11-07,Servicios Unidos,6875286,,,bench_norm_10000,2014
C-759091,2016-08-15,Island Builders,7126954,,,bench_norm_10000,2016
C-952590,2015-12-08,Bajos LLC,4462934,,,bench_norm_10000,2016
C-702137,2015-09-18,Bajos LLC,2035903,,,bench_norm_10000,2015
C-000233,2019-12-29,Marina Holdings,7790749,,,bench_norm_10000,2020
C-169216,2012-09-24,Acme Corp,4233050,,,bench_norm_10000,2012
C-821593,2010-08-29,Acme Corp,4181909,,,bench_norm_10000,2010
C-452589,2017-06-15,Servicios Unidos,9860135,,,bench_norm_10000,2017
C-164358,2018-09-08,Tech Solutions,7759130,,,bench_norm_10000,2018
C-546598,2016-12-27,Island Builders,3331946,,,bench_norm_10000,2017
C-383813,2013-05-22,Servicios Unidos,2468935,,,bench_norm_10000,2013
C-495382,2015-06-12,Construcciones PR,2762358,,,bench_norm_10000,2015
C-651067,2015-02-02,Global Supply,6267308,,,bench_norm_10000,2015
C-705994,2013-04-08,Tech Solutions,8265091,,,bench_norm_10000,2013
C-696169,2019-06-04,Servicios Unidos,1444994,,,bench_norm_10000,2019
C-407959,2018-02-10,Marina Holdings,3069085,,,bench_norm_10000,2018
C-660178,2015-01-10,Bajos LLC,7297117,,,bench_norm_10000,2015
C-538759,2013-07-26,Tech Solutions,6321819,,,bench_norm_10000,2013
C-997898,2016-09-06,Tech Solutions,9567994,,,bench_norm_10000,2016
C-254390,2018-08-25,Tech Solutions,2469143,,,bench_norm_10000,2018
C-664020,2014-01-04,Island Builders,9459254,,,bench_norm_10000,2014
C-502627,2012-09-26,Global Supply,49196,,,bench_norm_10000,2012
C-924117,2016-02-10,Construcciones PR,5059097,,,bench_norm_10000,2016
C-792487,2014-10-26,Bajos LLC,5448564,,,bench_norm_10000,2015
C-040553,2014-10-19,Marina Holdings,4486238,,,bench_norm_10000,2015
C-879397,2015-03-24,Acme Corp,5029861,,,bench_norm_10000,2015
C-858278,2012-07-15,Island Builders,978658,,,bench_norm_10000,2012
C-988913,2010-03-16,Tech Solutions,3971564,,,bench_norm_10000,2010
C-388324,2014-06-28,Marina Holdings,1579276,,,bench_norm_10000,2014
C-814497,2017-06-15,Island Builders,9576156,,,bench_norm_10000,2017
C-174134,2015-10-02,Acme Corp,5059041,,,bench_norm_10000,2016
C-510122,2018-10-06,Acme Corp,3913952,,,bench_norm_10000,2019
C-837985,2016-11-26,Acme Corp,3963526,,,bench_norm_10000,2017
C-588722,2013-01-06,Bajos LLC,2413897,,,bench_norm_10000,2013
C-943506,2010-12-05,Servicios Unidos,8885287,,,bench_norm_10000,2011
C-085318,2015-05-22,Acme Corp,5230536,,,bench_norm_10000,2015
C-154175,2014-04-18,Bajos LLC,849335,,,bench_norm_10000,2014
C-654042,2015-02-21,Construcciones PR,2163216,,,bench_norm_10000,2015
C-046666,2014-01-18,Marina Holdings,3272799,,,bench_norm_10000,2014
C-466092,2018-12-06,Universal Contractors,9421461,,,bench_norm_10000,2019
C-394968,2013-09-14,Island Builders,6934592,,,bench_norm_10000,2013
C-656463,2012-09-28,Global Supply,6653324,,,bench_norm_10000,2012
C-029417,2012-11-20,Tech Solutions,4681725,,,bench_norm_10000,2013
C-612874,2012-05-05,Construcciones PR,3339278,,,bench_norm_10000,2012
C-569384,2017-06-24,Island Builders,2081370,,,bench_norm_10000,2017
C-071674,2016-04-18,Tech Solutions,1280599,,,bench_norm_10000,2016
C-211914,2012-09-07,Global Supply,8588868,,,bench_norm_10000,2012
C-198701,2011-12-12,Construcciones PR,8837694,,,bench_norm_10000,2012
C-839700,2013-04-30,Tech Solutions,8489694,,,bench_norm_10000,2013
C-282866,2014-01-27,Universal Contractors,9680631,,,bench_norm_10000,2014
C-637007,2011-05-27,Construcciones PR,1080545,,,bench_norm_10000,2011
C-661635,2012-12-07,Tech Solutions,1595759,,,bench_norm_10000,2013
C-734200,2019-08-14,Island Builders,4934164,,,bench_norm_10000,2019
C-540929,2014-10-16,Marina Holdings,7196065,,,bench_norm_10000,2015
C-605698,2014-12-07,Marina Holdings,7175685,,,bench_norm_10000,2015
C-829918,2017-12-18,Global Supply,6738849,,,bench_norm_10000,2018
C-823793,2019-12-20,Universal Contractors,2488817,,,bench_norm_10000,2020
C-196802,2019-09-02,Construcciones PR,6036159,,,bench_norm_10000,2019
C-435175,2010-03-17,Bajos LLC,5312005,,,bench_norm_10000,2010
C-803992,2010-09-25,Acme Corp,1416571,,,bench_norm_10000,2010
C-202057,2014-11-30,Bajos LLC,3099112,,,bench_norm_10000,2015
C-652887,2018-01-05,Island Builders,6249624,,,bench_norm_10000,2018
C-898703,2012-12-11,Tech Solutions,2544768,,,bench_norm_10000,2013
C-425695,2017-02-12,Marina Holdings,4443969,,,bench_norm_10000,2017
C-269597,2017-07-06,Island Builders,173734,,,bench_norm_10000,2017
C-573041,2015-05-15,Island Builders,3034947,,,bench_norm_10000,2015
C-145348,2014-12-18,Island Builders,311801,,,bench_norm_10000,2015
C-544025,2010-03-10,Construcciones PR,665228,,,bench_norm_10000,2010
C-478564,2015-07-17,Acme Corp,6260829,,,bench_norm_10000,2015
C-263087,2017-01-07,Tech Solutions,1598402,,,bench_norm_10000,2017
C-681410,2011-11-22,Global Supply,5596717,,,bench_norm_10000,2012
C-927597,2018-09-02,Universal Contractors,8354342,,,bench_norm_10000,2018
C-603919,2014-11-30,Tech Solutions,4451176,,,bench_norm_10000,2015
C-901822,2019-08-03,Servicios Unidos,7595051,,,bench_norm_10000,2019
C-935977,2014-11-11,Universal Contractors,5419886,,,bench_norm_10000,2015
C-849430,2011-01-02,Acme Corp,5256539,,,bench_norm_10000,2011
C-626120,2017-10-07,Construcciones PR,2945349,,,bench_norm_10000,2018
C-227552,2011-10-02,Construcciones PR,1183568,,,bench_norm_10000,2012
C-661991,2012-01-05,Universal Contractors,451643,,,bench_norm_10000,2012
C-021799,2016-07-16,Marina Holdings,1083324,,,bench_norm_10000,2016
C-245922,2017-10-29,Universal Contractors,5078055,,,bench_norm_10000,2018
C-227289,2015-04-08,Construcciones PR,9678762,,,bench_norm_10000,2015
C-488045,2019-06-04,Universal Contractors,1182515,,,bench_norm_10000,2019
C-575898,2011-05-24,Global Supply,4059456,,,bench_norm_10000,2011
C-097360,2018-02-01,Island Builders,3173719,,,bench_norm_10000,2018
C-885887,2019-07-24,Acme Corp,2979824,,,bench_norm_10000,2019
C-928994,2010-07-18,Global Supply,1538043,,,bench_norm_10000,2010
C-619264,2014-01-03,Construcciones PR,3904553,,,bench_norm_10000,2014
C-745164,2016-03-13,Bajos LLC,6857853,,,bench_norm_10000,2016
C-150608,2013-07-31,Tech Solutions,3606299,,,bench_norm_10000,2013
C-519864,2016-08-25,Bajos LLC,2179244,,,bench_norm_10000,2016
C-249200,2010-06-19,Universal Contractors,3944961,,,bench_norm_10000,2010
C-469186,2018-08-08,Marina Holdings,8745070,,,bench_norm_10000,2018
C-706886,2013-03-12,Acme Corp,3551132,,,bench_norm_10000,2013
C-390950,2010-02-21,Universal Contractors,1328911,,,bench_norm_10000,2010
C-117709,2010-07-16,Island Builders,5053951,,,bench_norm_10000,2010
C-211101,2013-03-05,Servicios Unidos,2665066,,,bench_norm_10000,2013
C-969040,2013-02-03,Servicios Unidos,7078237,,,bench_norm_10000,2013
C-422209,2014-11-01,Construcciones PR,2849493,,,bench_norm_10000,2015
C-739140,2016-03-27,Island Builders,7747262,,,bench_norm_10000,2016
C-657092,2015-06-27,Bajos LLC,9238882,,,bench_norm_10000,2015
C-158400,2015-03-06,Bajos LLC,8079939,,,bench_norm_10000,2015
C-062111,2018-07-15,Island Builders,954454,,,bench_norm_10000,2018
C-049805,2011-01-18,Bajos LLC,2616656,,,bench_norm_10000,2011
C-259256,2017-10-27,Bajos LLC,7214228,,,bench_norm_10000,2018
C-800232,2014-02-27,Universal Contractors,614855,,,bench_norm_10000,2014
C-530586,2016-03-14,Island Builders,6977413,,,bench_norm_10000,2016
C-325844,2014-11-13,Acme Corp,5817052,,,bench_norm_10000,2015
C-022939,2014-06-23,Universal Contractors,4313439,,,bench_norm_10000,2014
C-651796,2019-01-13,Tech Solutions,9788164,,,bench_norm_10000,2019
C-584735,2019-07-18,Bajos LLC,4400094,,,bench_norm_10000,2019
C-937806,2016-04-04,Servicios Unidos,4923321,,,bench_norm_10000,2016
C-479303,2018-02-21,Servicios Unidos,9886894,,,bench_norm_10000,2018
C-208777,2015-09-02,Global Supply,8596646,,,bench_norm_10000,2015
C-139732,2015-08-27,Bajos LLC,6694054,,,bench_norm_10000,2015
C-476890,2016-11-30,Universal Contractors,1951446,,,bench_norm_10000,2017
C-641846,2014-05-29,Acme Corp,1058339,,,bench_norm_10000,2014
C-927483,2010-01-10,Servicios Unidos,587521,,,bench_norm_10000,2010
C-631738,2016-05-15,Servicios Unidos,2936223,,,bench_norm_10000,2016
C-224616,2018-10-30,Universal Contractors,991363,,,bench_norm_10000,2019
C-739456,2015-07-03,Tech Solutions,3709531,,,bench_norm_10000,2015
C-451398,2012-01-13,Construcciones PR,2610751,,,bench_norm_10000,2012
C-655034,2010-05-14,Island Builders,8925973,,,bench_norm_10000,2010
C-293485,2013-09-11,Acme Corp,956294,,,bench_norm_10000,2013
C-863601,2017-01-05,Acme Corp,4756079,,,bench_norm_10000,2017
C-710436,2010-06-25,Construcciones PR,2318027,,,bench_norm_10000,2010
C-270468,2014-12-22,Universal Contractors,2651524,,,bench_norm_10000,2015
C-032624,2018-11-08,Global Supply,5940662,,,bench_norm_10000,2019
C-738323,2012-11-07,Construcciones PR,9708001,,,bench_norm_10000,2013
C-259652,2013-07-16,Universal Contractors,3700138,,,bench_norm_10000,2013
C-827488,2019-06-25,Bajos LLC,155713,,,bench_norm_10000,2019
C-503141,2018-08-18,Acme Corp,5688246,,,bench_norm_10000,2018
C-888297,2010-10-14,Universal Contractors,8737305,,,bench_norm_10000,2011
C-630799,2014-05-14,Tech Solutions,9912293,,,bench_norm_10000,2014
C-580006,2014-07-14,Servicios Unidos,501256,,,bench_norm_10000,2014
C-371512,2010-05-05,Bajos LLC,7665860,,,bench_norm_10000,2010
C-413315,2019-10-04,Construcciones PR,9982542,,,bench_norm_10000,2020
C-292655,2018-10-17,Tech Solutions,2128320,,,bench_norm_10000,2019
C-120060,2012-12-26,Global Supply,3315925,,,bench_norm_10000,2013
C-705508,2010-12-28,Universal Contractors,3201529,,,bench_norm_10000,2011
C-203309,2010-12-31,Marina Holdings,8379336,,,bench_norm_10000,2011
C-816999,2014-01-25,Tech Solutions,6894246,,,bench_norm_10000,2014
C-418907,2011-12-06,Island Builders,7626200,,,bench_norm_10000,2012
C-893791,2016-08-09,Tech Solutions,704851,,,bench_norm_10000,2016
C-333747,2016-01-18,Bajos LLC,9622453,,,bench_norm_10000,2016
C-444080,2015-07-09,Servicios Unidos,3621176,,,bench_norm_10000,2015
C-646145,2018-09-26,Global Supply,1369404,,,bench_norm_10000,2018
C-172416,2018-07-08,Universal Contractors,6716203,,,bench_norm_10000,2018
C-197476,2016-01-02,Global Supply,3735975,,,bench_norm_10000,2016
C-238719,2013-12-23,Bajos LLC,2107611,,,bench_norm_10000,2014
C-620047,2019-11-20,Construcciones PR,6190185,,,bench_norm_10000,2020
C-493544,2012-06-29,Servicios Unidos,1924547,,,bench_norm_10000,2012
C-977448,2014-02-26,Tech Solutions,387123,,,bench_norm_10000,2014
C-359961,2019-04-09,Servicios Unidos,2503332,,,bench_norm_10000,2019
C-721734,2013-01-11,Bajos LLC,8145940,,,bench_norm_10000,2013
C-902947,2015-12-25,Acme Corp,2431899,,,bench_norm_10000,2016
C-334370,2015-07-11,Acme Corp,2452642,,,bench_norm_10000,2015
C-339457,2018-03-31,Bajos LLC,4240639,,,bench_norm_10000,2018
C-327070,2016-02-13,Global Supply,7409491,,,bench_norm_10000,2016
C-738488,2010-05-15,Bajos LLC,5165023,,,bench_norm_10000,2010
C-030630,2016-09-02,Marina Holdings,6010668,,,bench_norm_10000,2016
C-115908,2010-03-20,Global Supply,6152445,,,bench_norm_10000,2010
C-338943,2014-12-15,Island Builders,5703055,,,bench_norm_10000,2015
C-415397,2016-09-19,Acme Corp,3715722,,,bench_norm_10000,2016
C-757615,2017-05-10,Marina Holdings,6710554,,,bench_norm_10000,2017
C-124836,2013-03-24,Island Builders,5343048,,,bench_norm_10000,2013
C-087334,2016-08-11,Servicios Unidos,6970609,,,bench_norm_10000,2016
C-176755,2011-10-07,Tech Solutions,4085045,,,bench_norm_10000,2012
C-111750,2015-05-13,Servicios Unidos,8271967,,,bench_norm_10000,2015
C-981836,2019-12-16,Global Supply,2718065,,,bench_norm_10000,2020
C-646773,2016-02-24,Tech Solutions,6887819,,,bench_norm_10000,2016
C-471595,2016-08-14,Global Supply,5256245,,,bench_norm_10000,2016
C-743143,2015-05-12,Global Supply,3279976,,,bench_norm_10000,2015
C-480344,2013-01-30,Servicios Unidos,2818786,,,bench_norm_10000,2013
C-605260,2012-01-28,Servicios Unidos,1588708,,,bench_norm_10000,2012
C-244653,2015-10-24,Island Builders,3504074,,,bench_norm_10000,2016
C-669555,2010-12-10,Tech Solutions,8069769,,,bench_norm_10000,2011
C-089231,2018-11-30,Construcciones PR,5931771,,,bench_norm_10000,2019
C-193133,2019-04-18,Universal Contractors,2307392,,,bench_norm_10000,2019
C-122650,2013-07-21,Acme Corp,5724123,,,bench_norm_10000,2013
C-135063,2016-07-17,Acme Corp,5792168,,,bench_norm_10000,2016
C-027705,2010-01-30,Tech Solutions,3068250,,,bench_norm_10000,2010
C-792259,2017-03-04,Global Supply,6218796,,,bench_norm_10000,2017
C-525982,2017-05-04,Tech Solutions,168321,,,bench_norm_10000,2017
C-167231,2017-04-06,Construcciones PR,658118,,,bench_norm_10000,2017
C-801197,2019-02-18,Global Supply,8490102,,,bench_norm_10000,2019
C-509579,2015-12-28,Acme Corp,3134428,,,bench_norm_10000,2016
C-894389,2016-01-02,Construcciones PR,7683675,,,bench_norm_10000,2016
C-463724,2016-12-25,Global Supply,475732,,,bench_norm_10000,2017
C-079082,2018-01-03,Global Supply,4942376,,,bench_norm_10000,2018
C-601612,2013-07-22,Bajos LLC,8615468,,,bench_norm_10000,2013
C-977353,2019-02-27,Global Supply,9033176,,,bench_norm_10000,2019
C-177504,2014-03-07,Construcciones PR,4647239,,,bench_norm_10000,2014
C-005953,2010-02-11,Construcciones PR,7925555,,,bench_norm_10000,2010
C-655830,2014-05-26,Marina Holdings,3311370,,,bench_norm_10000,2014
C-532016,2014-03-02,Island Builders,6190416,,,bench_norm_10000,2014
C-818426,2017-02-18,Construcciones PR,2076593,,,bench_norm_10000,2017
C-030015,2013-06-03,Acme Corp,3331824,,,bench_norm_10000,2013
C-257283,2016-12-26,Island Builders,9811669,,,bench_norm_10000,2017
C-131139,2015-11-09,Acme Corp,5409970,,,bench_norm_10000,2016
C-932915,2015-01-12,Construcciones PR,6592350,,,bench_norm_10000,2015
C-860324,2018-08-05,Bajos LLC,2076458,,,bench_norm_10000,2018
C-601256,2019-09-11,Global Supply,2667805,,,bench_norm_10000,2019
C-183588,2016-08-06,Servicios Unidos,97182,,,bench_norm_10000,2016
C-825530,2011-10-27,Marina Holdings,6182608,,,bench_norm_10000,2012
C-162363,2014-08-13,Global Supply,8109699,,,bench_norm_10000,2014
C-756875,2013-06-29,Marina Holdings,8431415,,,bench_norm_10000,2013
C-326708,2013-09-26,Construcciones PR,6057400,,,bench_norm_10000,2013
C-879095,2014-11-16,Servicios Unidos,3442294,,,bench_norm_10000,2015
C-893287,2015-08-28,Universal Contractors,5578663,,,bench_norm_10000,2015
C-752334,2011-08-29,Servicios Unidos,836797,,,bench_norm_10000,2011
C-363529,2017-03-16,Construcciones PR,3320281,,,bench_norm_10000,2017
C-662857,2015-04-08,Tech Solutions,7713081,,,bench_norm_10000,2015
C-506004,2016-03-23,Servicios Unidos,119630,,,bench_norm_10000,2016
C-095732,2015-05-04,Tech Solutions,2719954,,,bench_norm_10000,2015
C-679340,2019-02-22,Tech Solutions,9007432,,,bench_norm_10000,2019
C-581303,2016-04-13,Marina Holdings,1869633,,,bench_norm_10000,2016
C-943638,2015-11-14,Bajos LLC,6737517,,,bench_norm_10000,2016
C-478845,2010-10-16,Servicios Unidos,4139571,,,bench_norm_10000,2011
C-559276,2010-07-25,Servicios Unidos,802692,,,bench_norm_10000,2010
C-495527,2012-07-09,Island Builders,7214637,,,bench_norm_10000,2012
C-864151,2017-07-03,Marina Holdings,699744,,,bench_norm_10000,2017
C-713499,2019-01-27,Island Builders,6359106,,,bench_norm_10000,2019
C-055799,2010-02-10,Universal Contractors,1002730,,,bench_norm_10000,2010
C-419634,2018-04-10,Global Supply,127595,,,bench_norm_10000,2018
C-156434,2018-10-31,Servicios Unidos,6905118,,,bench_norm_10000,2019
C-034277,2017-12-05,Island Builders,9835829,,,bench_norm_10000,2018
C-619539,2013-05-05,Servicios Unidos,7189250,,,bench_norm_10000,2013
C-189414,2010-12-22,Acme Corp,9578026,,,bench_norm_10000,2011
C-382426,2013-05-02,Island Builders,894588,,,bench_norm_10000,2013
C-807761,2010-03-11,Island Builders,3841039,,,bench_norm_10000,2010
C-202959,2015-01-21,Universal Contractors,4733790,,,bench_norm_10000,2015
C-376158,2016-04-17,Global Supply,4865617,,,bench_norm_10000,2016
C-086922,2019-08-31,Construcciones PR,7415273,,,bench_norm_10000,2019
C-668870,2017-03-21,Tech Solutions,5574214,,,bench_norm_10000,2017
C-849422,2010-01-20,Bajos LLC,8679714,,,bench_norm_10000,2010
C-069526,2015-02-03,Tech Solutions,161188,,,bench_norm_10000,2015
C-934866,2015-12-30,Global Supply,4644715,,,bench_norm_10000,2016
C-070362,2017-02-17,Acme Corp,4299529,,,bench_norm_10000,2017
C-359344,2017-11-22,Universal Contractors,6734575,,,bench_norm_10000,2018
C-222348,2017-11-20,Marina Holdings,9876424,,,bench_norm_10000,2018
C-793128,2011-12-20,Construcciones PR,9250782,,,bench_norm_10000,2012
C-231595,2010-04-26,Bajos LLC,7052027,,,bench_norm_10000,2010
C-239854,2011-08-10,Marina Holdings,4514873,,,bench_norm_10000,2011
C-578434,2015-05-28,Island Builders,2042626,,,bench_norm_10000,2015
C-420274,2017-07-07,Bajos LLC,3551521,,,bench_norm_10000,2017
C-526960,2010-01-10,Construcciones PR,8293184,,,bench_norm_10000,2010
C-604317,2010-10-30,Marina Holdings,8527537,,,bench_norm_10000,2011
C-440516,2016-12-07,Construcciones PR,4491096,,,bench_norm_10000,2017
C-155944,2012-04-03,Marina Holdings,3484049,,,bench_norm_10000,2012
C-485943,2010-07-10,Acme Corp,7266378,,,bench_norm_10000,2010
C-661101,2019-02-03,Construcciones PR,5743203,,,bench_norm_10000,2019
C-093355,2019-07-06,Servicios Unidos,5114443,,,bench_norm_10000,2019
C-389227,2015-10-15,Bajos LLC,2156779,,,bench_norm_10000,2016
C-729610,2015-03-17,Bajos LLC,7852557,,,bench_norm_10000,2015
C-129864,2018-02-28,Construcciones PR,6437582,,,bench_norm_10000,2018
C-594364,2015-08-31,Acme Corp,8108712,,,bench_norm_10000,2015
C-355632,2016-12-08,Servicios Unidos,4517396,,,bench_norm_10000,2017
C-143688,2017-12-01,Servicios Unidos,3048340,,,bench_norm_10000,2018
C-832595,2013-03-25,Construcciones PR,385227,,,bench_norm_10000,2013
C-539592,2011-10-02,Universal Contractors,9735720,,,bench_norm_10000,2012
C-583175,2011-10-26,Marina Holdings,8387639,,,bench_norm_10000,2012
C-961239,2016-02-17,Tech Solutions,6100159,,,bench_norm_10000,2016
C-737086,2011-09-30,Island Builders,1873440,,,bench_norm_10000,2011
C-916097,2018-11-10,Acme Corp,3205587,,,bench_norm_10000,2019
C-401681,2015-04-26,Servicios Unidos,7412860,,,bench_norm_10000,2015
C-073297,2017-08-29,Bajos LLC,6690721,,,bench_norm_10000,2017
C-646764,2015-11-27,Island Builders,9465362,,,bench_norm_10000,2016
C-353757,2011-12-03,Island Builders,7351439,,,bench_norm_10000,2012
C-951491,2018-08-23,Construcciones PR,6710431,,,bench_norm_10000,2018
C-364930,2010-07-14,Construcciones PR,9477112,,,bench_norm_10000,2010
C-897721,2015-01-17,Universal Contractors,9144563,,,bench_norm_10000,2015
C-572013,2014-11-03,Servicios Unidos,5322411,,,bench_norm_10000,2015
C-564295,2014-08-10,Global Supply,7447766,,,bench_norm_10000,2014
C-573568,2015-07-05,Servicios Unidos,7558102,,,bench_norm_10000,2015
C-554719,2018-07-16,Servicios Unidos,2264544,,,bench_norm_10000,2018
C-982243,2010-03-30,Island Builders,2311621,,,bench_norm_10000,2010
C-497051,2013-01-14,Marina Holdings,1541407,,,bench_norm_10000,2013
C-947280,2018-05-21,Servicios Unidos,758264,,,bench_norm_10000,2018
C-515855,2018-07-21,Bajos LLC,7991127,,,bench_norm_10000,2018
C-145537,2016-03-28,Construcciones PR,4259529,,,bench_norm_10000,2016
C-303286,2015-02-28,Bajos LLC,2398942,,,bench_norm_10000,2015
C-766148,2019-06-11,Servicios Unidos,5078668,,,bench_norm_10000,2019
C-701999,2015-07-13,Island Builders,2106074,,,bench_norm_10000,2015
C-800575,2016-06-24,Tech Solutions,5700296,,,bench_norm_10000,2016
